"","SNP","Chromosome","Position","trait1"
"2494","rs35730155",22,50498375,"0.8747"
"2495","rs12628964",22,50528567,"0.4912"
"2496","rs2272843",22,50599467,"0.5925"
"2497","rs9617114",22,50617882,"0.09909"
"2498","rs4838813",22,50632894,"0.9063"
"2499","rs5771107",22,50658700,"0.9498"
"2500","rs147321582",22,50682209,"0.8718"
"2501","rs1129880",22,50694307,"0.04308"
"2502","rs45484793",22,50878425,"0.7174"
"2503","rs112541716",22,50884785,"0.3825"
"2504","rs1053744",22,50885777,"0.3204"
"2505","rs2232887",22,50928313,"0.6477"
"2506","rs76841085",22,51062208,"0.7593"
"2507","rs743616",22,51064040,"0.1553"
"2508","rs12530",22,32783906,"0.1919"
"2509","rs551042101",22,36624264,"0.05762"
"2510","rs551042101",22,36624264,"0.05762"
"2511","rs5760028",22,21045010,"0.3487"
"2512","rs572077143",22,21475257,"0.5684"
"2513","rs17760136",22,22380695,"0.8187"
"2514","rs201139404",22,25044201,"0.7956"
"2515","rs56023519",22,42538510,"0.4141"
"2516","rs3021082",22,42538510,"0.3094"
"2517","rs56023519",22,42538526,"0.4141"
"2518","rs149883959",23,39869497,"0.8405"
"2519","rs6651855",23,46405981,"0.6385"
"2520","rs61594222",23,73034954,"0.3821"
"2521","rs58546751",23,73036405,"0.2685"
"2522","rs6637741",23,129649750,"0.2358"
"2523","rs782695161",23,148607764,"0.4726"
"2524","rs5018229",23,9376744,"0.3336"
"2525","rs5018229",23,9376744,"0.3336"
"2526","rs5018229",23,9376744,"0.3336"
"2527","rs35168882",23,101858308,"0.6986"
"2528","rs7055587",23,15802983,"0.1664"
"2529","rs8689",23,153664496,"0.45"
"2530","rs61730254",23,3189872,"0.6555"
"2531","rs1635247",23,3241043,"0.2603"
"2532","rs12398927",23,3525768,"0.1392"
"2533","rs56037462",23,3592799,"0.729"
"2534","rs1054511",23,3735744,"0.05469"
"2535","rs3810688",23,5810731,"0.7937"
"2536","rs3747333",23,5811533,"0.8999"
"2537","rs3747333",23,5811533,"0.8999"
"2538","rs6982",23,6967177,"0.01527"
"2539","rs2073942",23,9914949,"0.8679"
"2540","rs886129",23,9915921,"0.8339"
"2541","rs138353784",23,9916707,"0.02401"
"2542","rs1009758",23,11157536,"0.2804"
"2543","rs1009758",23,11157536,"0.2804"
"2544","rs7716",23,13730788,"0.3611"
"2545","rs41305219",23,14026942,"0.1491"
"2546","rs11796093",23,14749611,"0.3324"
"2547","rs4646116",23,15618956,"0.406"
"2548","rs6527757",23,16964953,"0.1406"
"2549","rs58018369",23,17751951,"0.6109"
"2550","rs15816",23,19378838,"0.1508"
"2551","rs140304472",23,20028991,"0.9379"
"2552","rs5951494",23,22051090,"0.9341"
"2553","rs41303157",23,24579646,"0.6539"
"2554","rs41303161",23,24579646,"0.8422"
"2555","rs41303157",23,24579662,"0.6539"
"2556","rs62585752",23,30251026,"0.8329"
"2557","rs5927083",23,32591927,"0.1659"
"2558","rs148872967",23,35938068,"0.7017"
"2559","rs6629019",23,35938068,"0.4465"
"2560","rs2230148",23,37587802,"0.1413"
"2561","rs183077848",23,41193135,"0.9352"
"2562","rs1800464",23,43571200,"0.07509"
"2563","rs142577574",23,46618467,"0.9827"
"2564","rs150066211",23,47842357,"0.8009"
"2565","rs1128363",23,48751469,"0.1845"
"2566","rs12689863",23,50350412,"0.7803"
"2567","rs2806837",23,52825493,"0.7796"
"2568","rs144702614",23,53403185,"0.6497"
"2569","rs45552536",23,54097922,"0.1179"
"2570","rs7880501",23,54222617,"0.2626"
"2571","rs12011120",23,54476151,"0.7157"
"2572","rs1043034",23,54836530,"0.1646"
"2573","rs1997715",23,57622609,"0.6602"
"2574","rs12397326",23,71349774,"0.8572"
"2575","rs7580",23,71493687,"0.288"
"2576","rs144572256",23,72224811,"0.6799"
"2577","rs4892534",23,72297896,"0.5661"
"2578","rs73220377",23,72346062,"0.649"
"2579","rs1998493",23,74590181,"0.9028"
"2580","rs782665097",23,76762371,"0.143"
"2581","rs222084",23,86887242,"0.7082"
"2582","rs743090",23,100350502,"0.6527"
"2583","rs61745027",23,102192317,"0.4503"
"2584","rs61745030",23,102192317,"0.4257"
"2585","rs11010",23,102842064,"0.9663"
"2586","rs5973822",23,107396953,"0.3357"
"2587","rs145388022",23,107408643,"0.2854"
"2588","rs73253702",23,107979439,"0.7345"
"2589","rs41300874",23,109698762,"0.2703"
"2590","rs188427252",23,114424816,"0.538"
"2591","rs5957345",23,119394197,"0.5848"
"2592","rs187046748",23,129190758,"0.4967"
"2593","rs35745873",23,132351701,"0.8371"
"2594","rs35745873",23,132351701,"0.8371"
"2595","rs2498769",23,134126396,"0.454"
"2596","rs2475853",23,134156123,"0.5929"
"2597","rs4829799",23,134994013,"0.1323"
"2598","rs45621831",23,135127571,"0.9536"
"2599","rs10493",23,135129033,"0.4405"
"2600","rs11575984",23,135742109,"0.2232"
"2601","rs6048",23,138633280,"0.6496"
"2602","rs710106",23,140270434,"0.2111"
"2603","rs139363903",23,140785793,"0.7168"
"2604","rs12852593",23,140967121,"0.6348"
"2605","rs6634333",23,140993860,"0.5522"
"2606","rs62601929",23,142122043,"0.01289"
"2607","rs75023887",23,142967356,"0.02668"
"2608","rs144890448",23,148080729,"0.1685"
"2609","rs4844081",23,148081618,"0.7972"
"2610","rs142482822",23,148678835,"0.3985"
"2611","rs149390769",23,149100946,"0.9037"
"2612","rs147056898",23,149680354,"0.104"
"2613","rs5969818",23,150913170,"0.03623"
"2614","rs5924780",23,152140787,"0.5235"
"2615","rs1557508",23,152613699,"0.7726"
"2616","rs2269367",23,153067744,"0.9211"
"2617","rs2070099",23,153175297,"0.7552"
"2618","rs2070099",23,153175297,"0.7552"
"2619","rs5987266",23,153696273,"0.8632"
"2620","rs782789624",23,148563487,"0.9134"
"2621","rs66771561",23,40691181,"0.8969"
"2622","rs61012238",23,47595453,"0.1379"
"2623","rs17282164",23,95592460,"0.8351"
"2624","rs145954686",6,3183424,"0.0522"
"2625","rs139317759",6,3191443,"0.4151"
"2626","rs75952841",6,4157258,"0.8319"
"2627","rs674158",6,4157348,"0.8357"
"2628","rs116336796",6,1612446,"0.3483"
"2629","rs9379084",6,7231844,"0.009769"
"2630","rs61731476",6,7580388,"0.5017"
"2631","rs61731476",6,7580388,"0.5017"
"2632","rs1050975",6,408016,"0.6188"
"2633","rs17135340",6,2624028,"0.7336"
"2634","rs41301867",6,4065188,"0.1443"
"2635","rs61749071",6,4892083,"0.2157"
"2636","rs6929069",6,7581634,"0.7583"
"2637","rs41302893",6,7611774,"0.9631"
"2638","rs183777097",6,7910839,"0.1443"
"2639","rs117195373",7,152162064,"0.2063"
"2640","rs12108",7,45023482,"0.01816"
"2641","rs62436912",7,1627725,"0.2465"
"2642","rs10240036",7,2486360,"0.4484"
"2643","rs9648300",7,23145293,"0.3426"
"2644","rs58905801",7,56602353,"0.02207"
"2645","rs150887648",7,77325407,"0.589"
"2646","rs1981528",7,84202870,"0.3653"
"2647","rs35001350",7,114765554,"0.8061"
"2648","rs9641727",7,123977535,"0.3204"
"2649","rs149626867",7,98479282,"0.08897"
"2650","rs372289248",7,128292496,"0.03956"
"2651","rs150369686",7,73818280,"0.8964"
"2652","rs11171",7,100486109,"0.4906"
"2653","rs200987808",7,6193899,"0.571"
"2654","rs200987808",7,6193899,"0.571"
"2655","rs117231629",7,100278679,"0.1735"
"2656","rs117080933",7,100279947,"0.027"
"2657","rs78537898",7,100732854,"0.02818"
"2658","rs149171097",7,101892258,"0.8872"
"2659","rs118095512",7,101943826,"0.2793"
"2660","rs141052119",7,102087775,"0.1612"
"2661","rs140289241",7,1097813,"0.9247"
"2662","rs3735270",7,124387095,"0.6961"
"2663","rs144007839",7,12728972,"0.9978"
"2664","rs117070316",7,127668786,"0.5907"
"2665","rs7800829",7,150217079,"0.9777"
"2666","rs181011962",7,150773479,"0.2817"
"2667","rs199641509",7,1517398,"0.7344"
"2668","rs3735580",7,155573050,"0.1094"
"2669","rs12672203",7,15651692,"0.7016"
"2670","rs221254",7,157332915,"0.004664"
"2671","rs3735656",7,1580920,"0.9105"
"2672","rs112718544",7,1583608,"0.8906"
"2673","rs112718544",7,1583608,"0.8906"
"2674","rs10280178",7,1585615,"0.5142"
"2675","rs1965613",7,158823001,"0.245"
"2676","rs3735440",7,21551071,"0.09852"
"2677","rs144465573",7,2294710,"0.9625"
"2678","rs144465573",7,2294710,"0.9625"
"2679","rs55930249",7,2701828,"0.8072"
"2680","rs55930249",7,2701828,"0.8072"
"2681","rs1049393",7,29960810,"0.5984"
"2682","rs2235099",7,30492551,"0.2992"
"2683","rs2241142",7,36338966,"0.842"
"2684","rs145419251",7,42004157,"0.6859"
"2685","rs1045776",7,44253383,"0.4619"
"2686","rs10238480",7,47316450,"0.2353"
"2687","rs79572472",7,4802949,"0.8273"
"2688","rs10230120",7,51097063,"0.4299"
"2689","rs1134995",7,5273068,"0.8958"
"2690","rs7904",7,5273120,"0.1898"
"2691","rs6953642",7,5540771,"0.09854"
"2692","rs140227956",7,589866,"0.4823"
"2693","rs3801030",7,6062229,"0.4583"
"2694","rs2301910",7,6205001,"0.06326"
"2695","rs2301910",7,6205001,"0.06326"
"2696","rs2301910",7,6205001,"0.06326"
"2697","rs10949946",7,64291977,"0.2939"
"2698","rs7810102",7,64437836,"0.4058"
"2699","rs535008828",7,73246277,"0.6279"
"2700","rs141436878",7,76111920,"0.936"
"2701","rs1949972",7,80374434,"0.1913"
"2702","rs77721383",7,82784831,"0.8974"
"2703","rs77721383",7,82784831,"0.8974"
"2704","rs38794",7,92028038,"0.6022"
"2705","rs38794",7,92028038,"0.6022"
"2706","rs140794579",7,96810437,"0.2384"
"2707","rs141256626",7,286410,"0.3099"
"2708","rs36173075",7,299974,"0.7252"
"2709","rs1129401",7,552074,"0.9219"
"2710","rs116335103",7,913601,"0.7746"
"2711","rs78461900",7,1007060,"0.7267"
"2712","rs2293521",7,1008968,"0.5331"
"2713","rs4266553",7,1132673,"0.4211"
"2714","rs1133122",7,1192571,"0.6557"
"2715","rs66502635",7,1473995,"0.4207"
"2716","rs118132501",7,1480287,"0.008255"
"2717","rs62436860",7,1582881,"0.8768"
"2718","rs112747351",7,1887419,"0.06588"
"2719","rs78680793",7,2395038,"0.6836"
"2720","rs61753095",7,2583330,"0.1814"
"2721","rs2917751",7,2611876,"0.5818"
"2722","rs2917751",7,2611876,"0.5818"
"2723","rs10228264",7,2754749,"0.2598"
"2724","rs3735126",7,2959174,"0.4033"
"2725","rs1044701",7,4305822,"0.7465"
"2726","rs17135128",7,4827329,"0.2321"
"2727","rs6966329",7,4841315,"0.5374"
"2728","rs148761575",7,4874734,"0.1371"
"2729","rs148761575",7,4874734,"0.1371"
"2730","rs60272141",7,4946970,"0.0625"
"2731","rs10951715",7,4946970,"0.003346"
"2732","rs59635549",7,4946970,"0.06027"
"2733","rs59635549",7,4946982,"0.06027"
"2734","rs11554710",7,5347915,"0.7386"
"2735","rs35508364",7,5396714,"0.3062"
"2736","rs12531309",7,5399042,"0.2996"
"2737","rs12531309",7,5399042,"0.2996"
"2738","rs12535397",7,5516293,"0.5481"
"2739","rs10951956",7,5521485,"0.371"
"2740","rs543533424",7,5965919,"0.4974"
"2741","rs34909691",7,6080688,"0.02679"
"2742","rs34909691",7,6080688,"0.02679"
"2743","rs12977",7,6442404,"0.4272"
"2744","rs530392193",7,6838249,"0.7123"
"2745","rs7804532",7,7571093,"0.3766"
"2746","rs2285744",7,11509533,"0.1316"
"2747","rs2285744",7,11509562,"0.1316"
"2748","rs2285744",7,11509562,"0.1316"
"2749","rs2287067",7,12370533,"0.317"
"2750","rs17283717",7,12620803,"0.0985"
"2751","rs1997040",7,14758272,"0.02724"
"2752","rs4719613",7,20453871,"0.8967"
"2753","rs13228201",7,20796019,"0.153"
"2754","rs12666072",7,21901607,"0.255"
"2755","rs72658834",7,21939692,"0.001643"
"2756","rs77448980",7,21940825,"0.8438"
"2757","rs72658842",7,21941067,"0.4468"
"2758","rs1054471",7,22852643,"0.3179"
"2759","rs10085739",7,22984774,"0.6782"
"2760","rs10264952",7,23775463,"0.425"
"2761","rs10264967",7,23775463,"0.4393"
"2762","rs17274530",7,24738632,"0.09693"
"2763","rs117637656",7,24837691,"0.04817"
"2764","rs118016485",7,27193732,"0.6193"
"2765","rs79083008",7,28862656,"0.3303"
"2766","rs145255289",7,29103772,"0.8281"
"2767","rs3750092",7,29924074,"0.8165"
"2768","rs147074183",7,29955993,"0.356"
"2769","rs75604334",7,29994943,"0.2976"
"2770","rs876050",7,30119414,"0.5482"
"2771","rs73689406",7,30174775,"0.6826"
"2772","rs1061644",7,30796552,"0.4387"
"2773","rs35897481",7,30831067,"0.8241"
"2774","rs12701034",7,30831067,"0.8646"
"2775","rs35897481",7,30831085,"0.8241"
"2776","rs2159513",7,31692968,"0.7876"
"2777","rs3735422",7,31732088,"0.7054"
"2778","rs3815682",7,36324323,"0.6277"
"2779","rs10848",7,36339128,"0.02158"
"2780","rs60277655",7,38725683,"0.8699"
"2781","rs200235640",7,39500261,"0.9857"
"2782","rs113629469",7,42276593,"0.5042"
"2783","rs61732518",7,43916765,"0.9345"
"2784","rs147853765",7,44046902,"0.5007"
"2785","rs61736256",7,44153630,"0.1605"
"2786","rs2072183",7,44579178,"0.8738"
"2787","rs2070607",7,44747558,"0.01355"
"2788","rs61756584",7,44747588,"0.01081"
"2789","rs61756584",7,44747588,"0.01081"
"2790","rs1065646",7,44809294,"0.6483"
"2791","rs3735485",7,45009344,"0.6442"
"2792","rs61738857",7,45015110,"0.3576"
"2793","rs7809895",7,45123823,"0.04306"
"2794","rs10249706",7,45761362,"0.009167"
"2795","rs3735666",7,45761924,"0.8948"
"2796","rs35751739",7,45952687,"0.6335"
"2797","rs1073972",7,46727507,"0.3876"
"2798","rs73103386",7,47699484,"0.5676"
"2799","rs73103386",7,47699488,"0.5676"
"2800","rs2686835",7,48003663,"0.4016"
"2801","rs2686836",7,48003771,"0.3534"
"2802","rs12718292",7,48686527,"0.6795"
"2803","rs58656578",7,63796740,"0.59"
"2804","rs10243731",7,63981417,"0.583"
"2805","rs3088174",7,64451424,"0.188"
"2806","rs77498637",7,64865256,"0.4865"
"2807","rs3764904",7,66098386,"0.7614"
"2808","rs3778911",7,66276157,"0.4275"
"2809","rs121966",7,72436654,"0.4263"
"2810","rs1051921",7,73007945,"0.3334"
"2811","rs113239638",7,73095548,"0.09287"
"2812","rs8629",7,73245522,"0.0729"
"2813","rs1805395",7,73663362,"0.8989"
"2814","rs539518",7,73753248,"0.926"
"2815","rs55838432",7,75115228,"0.1756"
"2816","rs186561790",7,75508357,"0.7655"
"2817","rs10262966",7,75583327,"0.149"
"2818","rs1058872",7,75933476,"0.2859"
"2819","rs10261314",7,76023029,"0.4923"
"2820","rs74676082",7,76062796,"0.6733"
"2821","rs12668093",7,82435029,"0.6618"
"2822","rs2235022",7,87190677,"0.02592"
"2823","rs9282564",7,87229442,"0.3359"
"2824","rs1063964",7,87835461,"0.08484"
"2825","rs194529",7,89864311,"0.2812"
"2826","rs17863083",7,90016642,"0.1003"
"2827","rs2232157",7,90893953,"0.1023"
"2828","rs13245393",7,91641928,"0.03992"
"2829","rs117809044",7,91793213,"0.03112"
"2830","rs201250536",7,91974351,"0.8307"
"2831","rs2285332",7,92241634,"0.276"
"2832","rs11764692",7,94920996,"0.6892"
"2833","rs6465468",7,95169516,"0.2093"
"2834","rs219797",7,98650068,"0.2842"
"2835","rs219797",7,98650068,"0.2842"
"2836","rs10277447",7,99006760,"0.5321"
"2837","rs11555142",7,99032595,"0.895"
"2838","rs11555142",7,99032595,"0.895"
"2839","rs6962772",7,99081730,"0.4879"
"2840","rs17277546",7,99489584,"0.1116"
"2841","rs76775847",7,99633583,"0.8417"
"2842","rs184035857",7,99668387,"0.01099"
"2843","rs28680963",7,99905459,"0.001409"
"2844","rs146873825",7,99905459,"0.06062"
"2845","rs145308367",7,99998752,"0.1506"
"2846","rs1073",7,100031617,"0.0002577"
"2847","rs564449",7,100321140,"0.6686"
"2848","rs2904852",7,100552915,"0.188"
"2849","rs34214710",7,100635769,"0.3176"
"2850","rs41334349",7,100780901,"0.2048"
"2851","rs11178",7,100781088,"0.03028"
"2852","rs1048365",7,100804427,"0.7023"
"2853","rs11546152",7,100855184,"0.1495"
"2854","rs11444",7,102066896,"0.1461"
"2855","rs1057066",7,102574923,"0.2871"
"2856","rs61749913",7,102953547,"0.1281"
"2857","rs114003896",7,103234328,"0.3019"
"2858","rs6959608",7,105676616,"0.6651"
"2859","rs74752528",7,106546330,"0.3002"
"2860","rs849410",7,106546330,"0.8117"
"2861","rs116989627",7,107261679,"0.03043"
"2862","rs35576676",7,107423766,"0.4046"
"2863","rs34407351",7,107427320,"0.06334"
"2864","rs74625110",7,107664256,"0.8989"
"2865","rs74790077",7,107717393,"0.5945"
"2866","rs12531501",7,112130493,"0.7936"
"2867","rs11538991",7,112406510,"0.2418"
"2868","rs111269299",7,116918234,"0.2777"
"2869","rs1147504",7,121653408,"0.07045"
"2870","rs117811540",7,124569918,"0.7377"
"2871","rs71578227",7,127032649,"0.2993"
"2872","rs11769769",7,128312448,"0.02872"
"2873","rs150728758",7,129125719,"0.7875"
"2874","rs150728758",7,129125719,"0.7875"
"2875","rs2306848",7,129962412,"0.6129"
"2876","rs3807139",7,130371326,"0.5284"
"2877","rs1733860",7,131185999,"0.9499"
"2878","rs11773555",7,131808575,"0.6855"
"2879","rs13247270",7,131809178,"0.03253"
"2880","rs6968906",7,131810426,"0.301"
"2881","rs2241335",7,133979366,"0.1383"
"2882","rs2244697",7,134654868,"0.8434"
"2883","rs2244697",7,134654868,"0.8434"
"2884","rs292575",7,134879831,"0.9768"
"2885","rs61740269",7,135333181,"0.4825"
"2886","rs3112369",7,135412255,"0.6716"
"2887","rs3800767",7,135412269,"0.6377"
"2888","rs73723911",7,135433501,"0.4153"
"2889","rs17169441",7,137564765,"0.2771"
"2890","rs142266499",7,137801776,"0.3224"
"2891","rs61747674",7,138434060,"0.629"
"2892","rs148605725",7,138516920,"0.1145"
"2893","rs5768",7,139653196,"0.1981"
"2894","rs117612588",7,139724278,"0.1733"
"2895","rs62491373",7,139785653,"0.9579"
"2896","rs2293177",7,140244558,"0.4587"
"2897","rs45535636",7,141424953,"0.1024"
"2898","rs45535636",7,141424953,"0.1024"
"2899","rs111466765",7,141541161,"0.4283"
"2900","rs62471365",7,142374551,"0.259"
"2901","rs6971353",7,148701190,"0.1977"
"2902","rs6971353",7,148701190,"0.1977"
"2903","rs35207074",7,148702364,"0.3574"
"2904","rs2074701",7,149559461,"0.6645"
"2905","rs3735081",7,150217250,"0.004891"
"2906","rs114024820",7,150747894,"0.5509"
"2907","rs897917",7,150909619,"0.09131"
"2908","rs76833570",7,150909740,"0.5346"
"2909","rs147884296",7,150934673,"0.01985"
"2910","rs2075001",7,151133272,"0.8249"
"2911","rs1047053",7,154684973,"0.5729"
"2912","rs3298",7,154685847,"0.1668"
"2913","rs3298",7,154685897,"0.1668"
"2914","rs3298",7,154685902,"0.1668"
"2915","rs36011020",7,155294392,"0.5591"
"2916","rs61740418",7,156743160,"0.5997"
"2917","rs3816462",7,158528237,"0.1709"
"2918","rs17852813",7,63981561,"0.4165"
"2919","rs10243954",7,63981561,"0.6359"
"2920","rs200912744",7,99667790,"0.4808"
"2921","rs566232442",7,129473766,"0.06462"
"2922","rs3735302",7,6692104,"0.9482"
"2923","rs117545137",7,30411140,"0.0235"
"2924","rs7804416",7,6776906,"0.6986"
"2925","rs1064143",7,76255454,"0.8298"
"2926","rs80233906",7,5172090,"0.8192"
"2927","rs740251",7,28997695,"0.2987"
"2928","rs740252",7,28997786,"0.1574"
"2929","rs3750077",7,32982559,"0.8712"
"2930","rs28378571",7,44076350,"0.6956"
"2931","rs183896040",7,48964330,"0.2765"
"2932","rs146731891",7,56492100,"0.8873"
"2933","rs200372540",7,57076681,"0.5227"
"2934","rs2191987",7,62753107,"0.2985"
"2935","rs530913134",7,62758658,"0.01932"
"2936","rs62457186",7,64528934,"0.4324"
"2937","rs59931896",7,64692251,"0.06305"
"2938","rs60972148",7,66297375,"0.9749"
"2939","rs202195678",7,75130712,"0.1053"
"2940","rs79163323",7,100346050,"0.7205"
"2941","rs79163323",7,100346050,"0.7205"
"2942","rs79163323",7,100346050,"0.7205"
"2943","rs76325149",7,100389612,"0.4924"
"2944","rs7796853",7,102815701,"0.005065"
"2945","rs13228258",7,102914478,"0.04051"
"2946","rs5012035",7,141942727,"0.1468"
"2947","rs6944336",7,141943555,"0.8653"
"2948","rs530929137",7,143948252,"0.803"
"2949","rs12674503",8,424467,"0.9439"
"2950","rs11136728",8,425799,"0.4097"
"2951","rs117424182",8,1249220,"0.01765"
"2952","rs11783558",8,1250573,"0.2533"
"2953","rs17093448",8,20831739,"0.3991"
"2954","rs557838",8,20832150,"0.7265"
"2955","rs62498904",8,21166355,"0.3993"
"2956","rs181159386",8,21166872,"0.589"
"2957","rs6468016",8,29810254,"0.2301"
"2958","rs182908824",8,58259832,"0.3274"
"2959","rs76724903",8,64691654,"0.7537"
"2960","rs6472121",8,64692414,"0.6401"
"2961","rs4500114",8,66444876,"0.8172"
"2962","rs3210836",8,67105092,"0.6742"
"2963","rs1994793",8,96313409,"0.02099"
"2964","rs73704274",8,125476774,"0.2085"
"2965","rs4128468",8,125479665,"0.4283"
"2966","rs72713045",8,125479672,"0.2101"
"2967","rs58897190",8,130228995,"0.5085"
"2968","rs4006560",8,124414158,"0.9991"
"2969","rs11545078",8,63938765,"0.1186"
"2970","rs190428671",8,80676439,"0.3626"
"2971","rs6989650",8,102681336,"0.3966"
"2972","rs147641045",8,10582921,"0.5564"
"2973","rs139416705",8,124454094,"0.5749"
"2974","rs3812471",8,125498570,"0.4681"
"2975","rs4645959",8,128750540,"0.5064"
"2976","rs4645959",8,128750540,"0.5064"
"2977","rs3763568",8,133023595,"0.8213"
"2978","rs11167054",8,142367423,"0.4432"
"2979","rs2976396",8,143763998,"0.03725"
"2980","rs145312531",8,144620332,"0.76"
"2981","rs181952745",8,144916721,"0.438"
"2982","rs201641573",8,144942413,"0.7789"
"2983","rs201641573",8,144942413,"0.7789"
"2984","rs35221054",8,144944159,"0.7219"
"2985","rs4251688",8,145742477,"0.08043"
"2986","rs4705",8,17500219,"0.1419"
"2987","rs1043885",8,17503271,"0.9275"
"2988","rs73206291",8,17612692,"0.3651"
"2989","rs35971700",8,19263442,"0.1657"
"2990","rs35971700",8,19263442,"0.1657"
"2991","rs111596355",8,22022749,"0.8699"
"2992","rs75142930",8,22107965,"0.315"
"2993","rs1869",8,22477559,"0.003356"
"2994","rs1869",8,22477584,"0.003356"
"2995","rs41308122",8,22960552,"0.02708"
"2996","rs1051155",8,23155004,"0.879"
"2997","rs56341011",8,38271464,"0.01692"
"2998","rs8178249",8,48691051,"0.08062"
"2999","rs41312172",8,61765566,"0.1107"
"3000","rs557668562",8,74207247,"0.6671"
"3001","rs2467789",8,80677289,"0.5534"
"3002","rs185916023",8,81399523,"0.04122"
"3003","rs75293486",8,82570449,"0.3575"
"3004","rs10903311",8,8643388,"0.09055"
"3005","rs1050627",8,95261695,"0.4558"
"3006","rs957446",8,95541370,"0.09001"
"3007","rs2635164",8,98289691,"0.9264"
"3008","rs2635164",8,98289691,"0.9264"
"3009","rs183576349",8,98864515,"0.8649"
"3010","rs183576349",8,98864515,"0.8649"
"3011","rs2290470",8,98943444,"0.9695"
"3012","rs2290470",8,98943444,"0.9695"
"3013","rs13279681",8,356809,"0.09806"
"3014","rs17749616",8,1649617,"0.6806"
"3015","rs2957054",8,1653688,"0.1302"
"3016","rs6991392",8,1905799,"0.8644"
"3017","rs6991392",8,1905834,"0.8644"
"3018","rs112454457",8,1905880,"0.7593"
"3019","rs2280897",8,2057300,"0.3563"
"3020","rs6558702",8,2910021,"0.5059"
"3021","rs35071327",8,2910073,"0.3477"
"3022","rs141170475",8,3165947,"0.294"
"3023","rs2272719",8,6913033,"0.8115"
"3024","rs2979247",8,8888948,"0.05541"
"3025","rs9657518",8,10467587,"0.01991"
"3026","rs2572401",8,11183714,"0.5419"
"3027","rs188858682",8,11184210,"0.751"
"3028","rs12681991",8,11189525,"0.06834"
"3029","rs3816668",8,11406595,"0.9726"
"3030","rs12825",8,11616524,"0.2343"
"3031","rs4639",8,11644752,"0.7421"
"3032","rs77826707",8,12848363,"0.9283"
"3033","rs112347397",8,12880287,"0.9061"
"3034","rs13306537",8,15966527,"0.2253"
"3035","rs140262347",8,16979930,"0.6393"
"3036","rs2285269",8,17142064,"0.7239"
"3037","rs2285269",8,17142064,"0.7239"
"3038","rs146868565",8,17163305,"0.2803"
"3039","rs111754662",8,17501970,"0.5008"
"3040","rs111754662",8,17501970,"0.5008"
"3041","rs3739407",8,17612877,"0.7498"
"3042","rs28359502",8,18074386,"0.736"
"3043","rs17595818",8,18385839,"0.05934"
"3044","rs146886640",8,18392861,"0.9492"
"3045","rs316",8,19818434,"0.5949"
"3046","rs77689228",8,21978708,"0.3778"
"3047","rs7592",8,22021879,"0.7181"
"3048","rs11135703",8,23021348,"0.6491"
"3049","rs2272761",8,23148965,"0.7103"
"3050","rs11554932",8,23167302,"0.7533"
"3051","rs2271108",8,25230167,"0.927"
"3052","rs17055370",8,26371791,"0.4308"
"3053","rs17666",8,26515432,"0.882"
"3054","rs1879184",8,27311701,"0.5568"
"3055","rs1879184",8,27311701,"0.5568"
"3056","rs10046724",8,27880127,"0.1066"
"3057","rs17487788",8,27941345,"0.5762"
"3058","rs17059349",8,28608860,"0.6325"
"3059","rs7036",8,29921009,"0.1222"
"3060","rs4733141",8,29996136,"0.7244"
"3061","rs4733141",8,29996136,"0.7244"
"3062","rs78394526",8,33228393,"0.7326"
"3063","rs2292748",8,33229874,"0.7759"
"3064","rs75705762",8,37730577,"0.1313"
"3065","rs61735752",8,37794903,"0.004239"
"3066","rs2292741",8,38696002,"0.05016"
"3067","rs3802249",8,38706404,"0.233"
"3068","rs750625",8,41525892,"0.925"
"3069","rs76083312",8,42709465,"0.09284"
"3070","rs527410785",8,42877248,"0.3382"
"3071","rs61733908",8,42884358,"0.06949"
"3072","rs7833909",8,52366315,"0.7043"
"3073","rs7815824",8,54147465,"0.4669"
"3074","rs193172419",8,55060461,"0.8553"
"3075","rs1128143",8,57076377,"0.5285"
"3076","rs61743130",8,61178568,"0.3448"
"3077","rs11559265",8,66525535,"0.3485"
"3078","rs3750268",8,70745173,"0.1656"
"3079","rs6991329",8,71593401,"0.003451"
"3080","rs41272419",8,73480166,"0.7451"
"3081","rs73244987",8,79514971,"0.3022"
"3082","rs10088860",8,81881158,"0.3444"
"3083","rs34939542",8,81888600,"0.8671"
"3084","rs1058401",8,82570634,"0.2046"
"3085","rs143154847",8,91970096,"0.2681"
"3086","rs76861316",8,92967665,"0.03612"
"3087","rs73695616",8,95487269,"0.1737"
"3088","rs957446",8,95541370,"0.09001"
"3089","rs149228791",8,95751723,"0.8654"
"3090","rs149228791",8,95751723,"0.8654"
"3091","rs2331653",8,98740423,"0.8007"
"3092","rs138692803",8,98740492,"0.371"
"3093","rs2449508",8,98788259,"0.9529"
"3094","rs8879",8,98864327,"0.9411"
"3095","rs1130569",8,100899797,"0.07729"
"3096","rs1460934",8,101153000,"0.4753"
"3097","rs113574896",8,101717196,"0.1059"
"3098","rs3735709",8,102555478,"0.06328"
"3099","rs3735709",8,102555478,"0.06328"
"3100","rs1060441",8,105264591,"0.6918"
"3101","rs11993776",8,106813520,"0.1529"
"3102","rs36024019",8,107773646,"0.9201"
"3103","rs141029929",8,108334165,"0.1388"
"3104","rs9774677",8,110510992,"0.36"
"3105","rs800899",8,116425862,"0.8104"
